id	name	district	lat	long
621	Taft Middle School	Lincoln County SD	44.4949751	-123.7885599
622	Toledo Jr. High	Lincoln County SD	43.8041334	-120.5542012
623	Crestview Heights School	Lincoln County SD	44.4064044	-124.0668654
624	Waldport Middle School	Lincoln County SD	44.4949751	-123.7885599
625	Sam Case Elementary	Lincoln County SD	44.6459239	-124.0468358
627	Newport High School	Lincoln County SD	44.609549	-123.942359
628	Taft High School	Lincoln County SD	44.609549	-123.942359
629	Toledo Senior High School	Lincoln County SD	43.8041334	-120.5542012
630	Waldport High School	Lincoln County SD	44.4949751	-123.7885599
631	Central Elementary School	Greater Albany Public SD 8J	44.6305136	-123.1066612
632	Calapooia Middle School	Greater Albany Public SD 8J	44.6179757	-123.0926135
633	Meadow Ridge Elementary	Greater Albany Public SD 8J	44.6493777	-123.0410647
636	Periwinkle Elementary School	Greater Albany Public SD 8J	44.6210811	-123.0781438
637	North Albany Elementary School	Greater Albany Public SD 8J	44.6514045	-123.1148096
638	North Albany Middle School	Greater Albany Public SD 8J	44.6525284	-123.1119764
639	Oak Grove Elementary School	Greater Albany Public SD 8J	44.65710440000001	-123.148117
640	Lafayette Elementary School	Greater Albany Public SD 8J	44.61241769999999	-123.0915471
641	Liberty Elementary School	Greater Albany Public SD 8J	44.6190454	-123.1183269
642	Memorial Middle School	Greater Albany Public SD 8J	44.622921	-123.1151203
643	Oak Elementary School	Greater Albany Public SD 8J	44.6079728	-123.0861129
644	Sunrise Elementary School	Greater Albany Public SD 8J	44.6225962	-123.0937743
645	South Shore Elementary School	Greater Albany Public SD 8J	44.6337797	-123.0696595
646	Tangent Elementary School	Greater Albany Public SD 8J	44.5383037	-123.1046594
648	Waverly Elementary School	Greater Albany Public SD 8J	44.63741410000001	-123.0778773
649	West Albany High School	Greater Albany Public SD 8J	44.6227781	-123.1162213
650	South Albany High School	Greater Albany Public SD 8J	44.6072991	-123.0790378
652	Cascades School	Lebanon Community SD 9	44.52495589999999	-122.9154875
653	Green Acres School	Lebanon Community SD 9	44.5382644	-122.9214463
656	Mari-Linn Elementary School	North Santiam SD 29J	44.7792256	-122.6169842
658	Hamilton Creek School	Lebanon Community SD 9	44.513593	-122.8360078
659	Harrisburg Elementary School	Harrisburg SD 7J	44.2720829	-123.1652832
662	Foster Elementary School	Sweet Home SD 55	44.41039689999999	-122.6708846
663	Hawthorne Elementary School	Sweet Home SD 55	44.3985019	-122.7064195
664	Holley Elementary School	Sweet Home SD 55	44.3976247	-122.7361959
666	Oak Heights Elementary School	Sweet Home SD 55	44.3914795	-122.7368063
668	Sweet Home Junior High School	Sweet Home SD 55	44.3939758	-122.7194172
669	Sweet Home High School	Sweet Home SD 55	44.3970494	-122.7256294
671	Lacomb School	Lebanon Community SD 9	44.5858475	-122.7402535
674	Seven Oak Middle School	Lebanon Community SD 9	44.5104481	-122.8929557
676	Centennial Elementary School	Scio SD 95	44.7050002	-122.8529601
677	Scio Middle School	Scio SD 95	44.7051524	-122.8507697
678	Scio High School	Scio SD 95	44.7090682	-122.8485107
681	Santiam Elementary School	Santiam Canyon SD 129J	44.7511622	-122.4784937
683	Santiam Junior/Senior High School	Santiam Canyon SD 129J	44.7511622	-122.4784937
687	Central Linn High School	Central Linn SD 552	44.3903927	-123.0875632
688	Lebanon High School	Lebanon Community SD 9	44.5297422	-122.9140159
689	Harrisburg High School	Harrisburg SD 7J	44.2740123	-123.170648
691	Jordan Valley Elementary School	Jordan Valley SD 3	42.9761037	-117.0540081
692	Alameda Elementary School	Ontario SD 8C		
693	Cairo Elementary School	Ontario SD 8C	43.9879259	-117.0124282
694	Aiken Elementary School	Ontario SD 8C	44.0290251	-116.9838326
696	May Roberts Elementary School	Ontario SD 8C	44.03345909999999	-116.9710554
697	Pioneer Elementary School	Ontario SD 8C	44.1182959	-116.9387149
698	Ontario Middle School	Ontario SD 8C	44.0262853	-116.9700833
699	Ontario High School	Ontario SD 8C	44.0294445	-116.9776502
700	Juntura Elementary School	Juntura SD 12		
701	Vale Elementary School	Vale SD 84	44.0799781	-117.4105569
702	Nyssa Elementary School	Nyssa SD 26	43.876838	-117.0025649
703	Nyssa Middle School	Nyssa SD 26	43.8752708	-117.0073852
704	Nyssa High School	Nyssa SD 26	43.8746406	-117.0056102
705	Annex Charter School	Annex SD 29	44.228819	-117.2157612
706	Willowcreek Elementary School	Vale SD 84	44.1130893	-117.3656103
707	Adrian Elementary School	Adrian SD 61	43.7417405	-117.0701086
708	Adrian High School	Adrian SD 61	43.742168	-117.0695902
711	W W Jones Elementary School	Arock SD 81	42.9128147	-117.5259209
712	Jordan Valley High School	Jordan Valley SD 3	42.977684	-117.0536117
713	Vale High School	Vale SD 84	43.9787583	-117.2521806
714	Mark Twain Elementary	Silver Falls SD 4J	44.0021222	-123.101528
715	Silverton Middle School	Silver Falls SD 4J		
716	Robert Frost Elementary School	Silver Falls SD 4J	45.00106	-122.7936694
717	Sublimity Elementary School	North Santiam SD 29J	44.8304891	-122.7870726
718	Evergreen Elementary School	Silver Falls SD 4J	44.0021222	-123.101528
719	Aumsville Elementary School	Cascade SD 5	44.8478404	-122.875901
721	Jefferson Elementary School	Jefferson SD 14J	44.7229871	-123.0093367
722	Jefferson Middle School	Jefferson SD 14J	44.73162480000001	-123.017791
723	Jefferson High School	Jefferson SD 14J	44.73125450000001	-123.0167312
724	North Marion Intermediate School	North Marion SD 15	45.2131498	-122.795428
725	North Marion Middle School	North Marion SD 15	45.2131498	-122.795428
726	North Marion High School	North Marion SD 15	45.2109387	-122.7957954
728	Auburn Elementary School	Salem-Keizer SD 24J	44.9360585	-122.9710917
731	Brush College Elementary School	Salem-Keizer SD 24J	44.9721325	-123.0769581
732	Bush Elementary School	Salem-Keizer SD 24J	44.93277339999999	-123.0255261
733	Candalaria Elementary School	Salem-Keizer SD 24J	44.912513	-123.0587951
734	Clear Lake Elementary School	Salem-Keizer SD 24J	45.0266184	-123.0189958
735	Cummings Elementary School	Salem-Keizer SD 24J	44.99055010000001	-123.0344549
736	Englewood Elementary School	Salem-Keizer SD 24J	44.9456914	-123.011217
737	Wright Elementary School	Salem-Keizer SD 24J	44.89616909999999	-123.0472196
738	Four Corners Elementary School	Salem-Keizer SD 24J	44.9226034	-122.9769629
740	Grant Community School	Salem-Keizer SD 24J	44.9501523	-123.027154
741	Scott Elementary School	Salem-Keizer SD 24J	44.9668065	-122.9675936
743	Highland Elementary School	Salem-Keizer SD 24J	44.95977569999999	-123.0280826
744	Hoover Elementary School	Salem-Keizer SD 24J	44.9448766	-122.9956453
745	Gubser Elementary School	Salem-Keizer SD 24J	45.0151808	-123.0122089
746	Kennedy Elementary School	Salem-Keizer SD 24J	44.995922	-123.0078964
747	Keizer Elementary School	Salem-Keizer SD 24J	45.006167	-123.039934
749	Liberty Elementary School	Salem-Keizer SD 24J	44.8869033	-123.0615573
750	McKinley Elementary School	Salem-Keizer SD 24J	44.916987	-123.042136
751	Eyre Elementary School	Salem-Keizer SD 24J	44.9180786	-122.9617953
753	Morningside Elementary School	Salem-Keizer SD 24J	44.90442849999999	-123.0316936
754	Myers Elementary School	Salem-Keizer SD 24J	44.9462475	-123.0769892
755	Hayesville Elementary School	Salem-Keizer SD 24J	44.98320589999999	-122.9718156
756	Pringle Elementary School	Salem-Keizer SD 24J	44.87548150000001	-123.0157895
757	Richmond Elementary School	Salem-Keizer SD 24J	44.9301373	-123.0129012
759	Salem Heights Elementary School	Salem-Keizer SD 24J	44.905307	-123.0508976
760	Schirle Elementary School	Salem-Keizer SD 24J	44.8858484	-123.0735418
761	Sumpter Elementary School	Salem-Keizer SD 24J	44.8778437	-123.0482064
762	Swegle Elementary School	Salem-Keizer SD 24J	44.95051830000001	-122.9741431
763	Washington Elementary School	Salem-Keizer SD 24J	44.9649964	-122.9982173
764	Yoshikai Elementary School	Salem-Keizer SD 24J	44.9851695	-122.9614453
765	Judson Middle School	Salem-Keizer SD 24J	44.8892336	-123.045205
766	Leslie Middle School	Salem-Keizer SD 24J	44.9001847	-123.0235142
