District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2147	Morrow SD 1	820	Riverside Junior/Senior High School	English Language Arts	7	51.6	31.0	29.8	27.1	33.3
2147	Morrow SD 1	820	Riverside Junior/Senior High School	English Language Arts	8	33.3	48.6	19.5	25.0	22.7
2147	Morrow SD 1	820	Riverside Junior/Senior High School	English Language Arts	11	63.3	66.7	57.6	43.5	42.2
2147	Morrow SD 1	820	Riverside Junior/Senior High School	English Language Arts	All Grades	47.3	48.0	33.5	30.7	33.3
2147	Morrow SD 1	814	Sam Boardman Elementary School	English Language Arts	3	24.7	27.3	21.9	17.3	16.9
2147	Morrow SD 1	814	Sam Boardman Elementary School	English Language Arts	All Grades	24.7	27.3	21.9	17.3	16.9
2147	Morrow SD 1	4047	Windy River Elementary School	English Language Arts	4	29.8	32.3	12.1	18.4	12.2
2147	Morrow SD 1	4047	Windy River Elementary School	English Language Arts	5	27.5	39.3	21.6	17.6	12.7
2147	Morrow SD 1	4047	Windy River Elementary School	English Language Arts	6	31.9	31.6	26.0	28.4	20.0
2147	Morrow SD 1	4047	Windy River Elementary School	English Language Arts	All Grades	29.6	34.3	19.3	21.5	15.2
2145	Mt Angel SD 91	794	John F Kennedy High School	English Language Arts	11	60.5	78.0	65.6	82.9	63.8
2145	Mt Angel SD 91	794	John F Kennedy High School	English Language Arts	All Grades	60.5	78.0	65.6	82.9	63.8
2145	Mt Angel SD 91	792	Mt Angel Middle School	English Language Arts	6	53.6	47.6	41.0	35.1	50.0
2145	Mt Angel SD 91	792	Mt Angel Middle School	English Language Arts	7	50.0	75.5	52.3	42.2	47.5
2145	Mt Angel SD 91	792	Mt Angel Middle School	English Language Arts	8	69.2	53.9	51.7	52.2	41.5
2145	Mt Angel SD 91	792	Mt Angel Middle School	English Language Arts	All Grades	55.6	57.4	47.9	43.5	46.0
2145	Mt Angel SD 91	793	St Marys Public School	English Language Arts	3	45.6	42.3	38.5	28.3	25.6
2145	Mt Angel SD 91	793	St Marys Public School	English Language Arts	4	47.9	54.7	32.7	30.2	33.3
2145	Mt Angel SD 91	793	St Marys Public School	English Language Arts	5	44.4	57.1	30.0	45.6	46.0
2145	Mt Angel SD 91	793	St Marys Public School	English Language Arts	All Grades	46.1	51.0	33.6	35.3	35.4
1968	Myrtle Point SD 41	214	Myrtle Crest School	English Language Arts	3	27.5	25.0	27.3	46.2	28.9
1968	Myrtle Point SD 41	214	Myrtle Crest School	English Language Arts	4	27.1	38.5	31.0	44.4	47.5
1968	Myrtle Point SD 41	214	Myrtle Crest School	English Language Arts	5	44.4	44.7	25.7	26.2	22.7
1968	Myrtle Point SD 41	214	Myrtle Crest School	English Language Arts	6	41.7	27.9	44.1	28.9	28.3
1968	Myrtle Point SD 41	214	Myrtle Crest School	English Language Arts	All Grades	35.4	34.5	32.1	36.1	31.4
1968	Myrtle Point SD 41	215	Myrtle Point High School	English Language Arts	7	27.8	42.0	41.9	33.3	23.8
1968	Myrtle Point SD 41	215	Myrtle Point High School	English Language Arts	8	22.2	22.2	21.2	17.1	35.9
1968	Myrtle Point SD 41	215	Myrtle Point High School	English Language Arts	11	82.1	75.0	45.8	18.2	33.3
1968	Myrtle Point SD 41	215	Myrtle Point High School	English Language Arts	All Grades	42.9	44.9	35.2	23.1	30.8
2198	Neah-Kah-Nie SD 56	1020	Garibaldi Elementary School	English Language Arts	3	54.5	38.5	18.8	27.8	50.0
2198	Neah-Kah-Nie SD 56	1020	Garibaldi Elementary School	English Language Arts	4	30.0	58.6	45.8	46.7	50.0
2198	Neah-Kah-Nie SD 56	1020	Garibaldi Elementary School	English Language Arts	5	38.7	39.4	47.8	48.1	56.3
2198	Neah-Kah-Nie SD 56	1020	Garibaldi Elementary School	English Language Arts	All Grades	41.5	45.5	39.7	41.7	52.1
2198	Neah-Kah-Nie SD 56	1022	Neah-Kah-Nie High School	English Language Arts	11	72.5	72.4	57.7	53.1	44.9
2198	Neah-Kah-Nie SD 56	1022	Neah-Kah-Nie High School	English Language Arts	All Grades	72.5	72.4	57.7	53.1	44.9
2198	Neah-Kah-Nie SD 56	4481	Neah-Kah-Nie Middle School	English Language Arts	6	60.5	50.0	35.2	50.9	66.0
2198	Neah-Kah-Nie SD 56	4481	Neah-Kah-Nie Middle School	English Language Arts	7	60.3	64.6	52.4	53.1	54.4
2198	Neah-Kah-Nie SD 56	4481	Neah-Kah-Nie Middle School	English Language Arts	8	72.5	47.8	43.8	54.2	60.0
2198	Neah-Kah-Nie SD 56	4481	Neah-Kah-Nie Middle School	English Language Arts	All Grades	63.7	54.8	44.2	52.7	59.9
2198	Neah-Kah-Nie SD 56	1021	Nehalem Elementary School	English Language Arts	3	63.6	31.0	57.1	54.2	61.5
2198	Neah-Kah-Nie SD 56	1021	Nehalem Elementary School	English Language Arts	4	62.2	64.7	69.6	73.5	50.0
2198	Neah-Kah-Nie SD 56	1021	Nehalem Elementary School	English Language Arts	5	51.7	58.5	63.0	69.2	77.1
2198	Neah-Kah-Nie SD 56	1021	Nehalem Elementary School	English Language Arts	All Grades	59.6	52.9	62.8	66.7	64.4
2199	Nestucca Valley SD 101J	1023	Nestucca High School	English Language Arts	11	85.3	81.6	40.5	33.3	42.9
2199	Nestucca Valley SD 101J	1023	Nestucca High School	English Language Arts	All Grades	61.1	59.4	40.5	33.3	42.9
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	3	48.5	34.2	25.0	36.6	14.7
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	4	52.5	52.9	36.1	35.0	36.6
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	5	40.0	56.1	37.1	48.7	27.3
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	6	60.0	34.5	24.2	8.8	39.5
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	7	--	--	39.4	24.3	34.4
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	8	--	--	34.1	14.0	48.6
2199	Nestucca Valley SD 101J	1019	Nestucca K8	English Language Arts	All Grades	50.0	45.1	32.7	28.2	33.6
2254	Newberg SD 29J	1335	Antonia Crater Elementary School	English Language Arts	3	65.8	72.3	66.7	63.1	50.0
2254	Newberg SD 29J	1335	Antonia Crater Elementary School	English Language Arts	4	64.0	72.9	55.6	63.3	66.7
2254	Newberg SD 29J	1335	Antonia Crater Elementary School	English Language Arts	5	69.6	74.2	66.1	58.9	68.9
2254	Newberg SD 29J	1335	Antonia Crater Elementary School	English Language Arts	All Grades	66.4	73.2	62.9	61.8	61.8
2254	Newberg SD 29J	5831	Catalyst High School 	English Language Arts	11	--	--	--	--	17.6
2254	Newberg SD 29J	5831	Catalyst High School 	English Language Arts	All Grades	--	--	--	--	17.6
2254	Newberg SD 29J	1336	Chehalem Valley Middle School	English Language Arts	6	42.9	48.8	46.0	51.2	37.7
2254	Newberg SD 29J	1336	Chehalem Valley Middle School	English Language Arts	7	52.3	54.9	48.9	49.6	54.9
2254	Newberg SD 29J	1336	Chehalem Valley Middle School	English Language Arts	8	52.3	55.2	48.5	48.5	43.6
2254	Newberg SD 29J	1336	Chehalem Valley Middle School	English Language Arts	All Grades	49.1	52.8	47.9	49.6	45.2
2254	Newberg SD 29J	1216	Dundee Elementary School	English Language Arts	3	55.8	44.2	56.5	54.3	36.1
2254	Newberg SD 29J	1216	Dundee Elementary School	English Language Arts	4	50.0	60.4	60.0	55.6	56.4
2254	Newberg SD 29J	1216	Dundee Elementary School	English Language Arts	5	75.6	42.9	59.3	67.6	61.8
2254	Newberg SD 29J	1216	Dundee Elementary School	English Language Arts	All Grades	60.4	49.3	58.8	59.6	51.4
2254	Newberg SD 29J	1217	Edwards Elementary School	English Language Arts	3	52.2	40.2	27.4	27.7	46.0
2254	Newberg SD 29J	1217	Edwards Elementary School	English Language Arts	4	33.8	55.3	42.5	39.5	31.3
2254	Newberg SD 29J	1217	Edwards Elementary School	English Language Arts	5	75.4	64.6	51.5	61.8	55.4
2254	Newberg SD 29J	1217	Edwards Elementary School	English Language Arts	All Grades	52.3	53.1	40.2	42.5	43.6
2254	Newberg SD 29J	1218	Ewing Young Elementary School	English Language Arts	3	70.4	74.4	77.8	61.3	71.9
2254	Newberg SD 29J	1218	Ewing Young Elementary School	English Language Arts	4	62.2	71.4	60.0	64.5	72.0
2254	Newberg SD 29J	1218	Ewing Young Elementary School	English Language Arts	5	57.1	73.7	74.4	56.5	67.9
2254	Newberg SD 29J	1218	Ewing Young Elementary School	English Language Arts	All Grades	62.6	73.3	70.8	61.2	70.6
2254	Newberg SD 29J	4342	Joan Austin Elementary School	English Language Arts	3	46.8	45.1	45.7	60.0	44.4
2254	Newberg SD 29J	4342	Joan Austin Elementary School	English Language Arts	4	41.1	44.4	56.4	31.3	65.4
2254	Newberg SD 29J	4342	Joan Austin Elementary School	English Language Arts	5	72.9	45.7	41.9	32.3	34.5
2254	Newberg SD 29J	4342	Joan Austin Elementary School	English Language Arts	All Grades	53.7	45.0	47.9	40.9	47.6
2254	Newberg SD 29J	1219	Mabel Rush Elementary School	English Language Arts	3	42.3	54.7	50.8	54.1	49.2
2254	Newberg SD 29J	1219	Mabel Rush Elementary School	English Language Arts	4	41.3	48.5	50.9	34.4	37.9
2254	Newberg SD 29J	1219	Mabel Rush Elementary School	English Language Arts	5	57.5	64.9	64.5	59.2	50.7
2254	Newberg SD 29J	1219	Mabel Rush Elementary School	English Language Arts	All Grades	48.6	56.4	56.3	49.7	46.4
2254	Newberg SD 29J	1221	Mountain View Middle School	English Language Arts	6	51.7	63.0	45.3	42.0	36.5
2254	Newberg SD 29J	1221	Mountain View Middle School	English Language Arts	7	58.8	61.5	51.2	44.7	41.5
2254	Newberg SD 29J	1221	Mountain View Middle School	English Language Arts	8	58.9	59.0	47.4	48.8	38.9
2254	Newberg SD 29J	1221	Mountain View Middle School	English Language Arts	All Grades	56.6	61.3	48.1	45.1	39.0
2254	Newberg SD 29J	1222	Newberg Senior High School	English Language Arts	11	64.0	54.3	47.8	52.6	53.6
2254	Newberg SD 29J	1222	Newberg Senior High School	English Language Arts	All Grades	64.0	54.3	47.8	52.6	53.6
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	3	46.0	41.3	54.1	48.6	31.8
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	4	40.3	32.9	39.5	47.6	30.0
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	5	57.7	40.4	37.5	41.7	48.1
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	6	37.1	43.5	31.2	29.2	28.6
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	7	46.3	46.0	51.9	43.1	36.2
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	8	42.6	43.5	43.0	41.2	57.1
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	11	76.3	66.3	46.9	68.0	57.6
1966	North Bend SD 13	4690	Evergreen Virtual Academy	English Language Arts	All Grades	50.5	46.7	43.6	45.5	43.4
1966	North Bend SD 13	204	Hillcrest Elementary School	English Language Arts	3	56.3	56.2	54.4	47.1	52.2
1966	North Bend SD 13	204	Hillcrest Elementary School	English Language Arts	4	65.3	58.0	57.8	62.0	57.4
1966	North Bend SD 13	204	Hillcrest Elementary School	English Language Arts	5	68.1	65.4	73.3	68.8	66.2
1966	North Bend SD 13	204	Hillcrest Elementary School	English Language Arts	All Grades	63.3	60.0	61.8	60.3	57.8
1966	North Bend SD 13	205	North Bay Elementary School	English Language Arts	3	60.0	44.9	27.9	40.5	19.0
1966	North Bend SD 13	205	North Bay Elementary School	English Language Arts	4	48.9	51.4	51.5	38.7	40.3
1966	North Bend SD 13	205	North Bay Elementary School	English Language Arts	5	57.8	50.0	39.4	39.7	35.2
1966	North Bend SD 13	205	North Bay Elementary School	English Language Arts	All Grades	55.2	49.0	38.7	39.6	31.8
1966	North Bend SD 13	208	North Bend Middle School	English Language Arts	6	54.8	44.7	26.7	40.5	41.5
1966	North Bend SD 13	208	North Bend Middle School	English Language Arts	7	50.6	55.8	39.6	36.0	47.0
1966	North Bend SD 13	208	North Bend Middle School	English Language Arts	8	55.0	50.6	35.7	35.8	37.0
1966	North Bend SD 13	208	North Bend Middle School	English Language Arts	All Grades	53.6	50.7	34.4	37.4	41.7
1966	North Bend SD 13	209	North Bend Senior High School	English Language Arts	11	72.9	78.9	54.9	42.5	43.4
1966	North Bend SD 13	209	North Bend Senior High School	English Language Arts	All Grades	72.9	78.9	54.9	42.5	43.4
1924	North Clackamas SD 12	5649	Adrienne C. Nelson High School	English Language Arts	11	--	--	48.9	65.0	53.9
1924	North Clackamas SD 12	5649	Adrienne C. Nelson High School	English Language Arts	All Grades	--	--	48.9	65.0	53.9
1924	North Clackamas SD 12	3530	Alder Creek Middle School	English Language Arts	6	57.3	48.2	32.9	33.2	34.4
1924	North Clackamas SD 12	3530	Alder Creek Middle School	English Language Arts	7	51.5	48.5	40.2	22.2	22.6
1924	North Clackamas SD 12	3530	Alder Creek Middle School	English Language Arts	8	51.9	47.2	29.9	25.9	15.5
1924	North Clackamas SD 12	3530	Alder Creek Middle School	English Language Arts	All Grades	53.6	48.0	34.1	27.2	24.3
1924	North Clackamas SD 12	4762	Ardenwald Elementary School	English Language Arts	3	31.6	39.0	41.4	26.2	34.3
1924	North Clackamas SD 12	4762	Ardenwald Elementary School	English Language Arts	4	38.2	48.1	55.0	37.1	40.0
1924	North Clackamas SD 12	4762	Ardenwald Elementary School	English Language Arts	5	55.7	57.1	56.9	60.3	43.1
1924	North Clackamas SD 12	4762	Ardenwald Elementary School	English Language Arts	All Grades	42.6	47.9	51.4	41.5	38.9
1924	North Clackamas SD 12	5451	Beatrice Morrow Cannady Elementary	English Language Arts	3	--	--	46.3	41.0	40.8
1924	North Clackamas SD 12	5451	Beatrice Morrow Cannady Elementary	English Language Arts	4	--	--	53.6	58.0	53.8
1924	North Clackamas SD 12	5451	Beatrice Morrow Cannady Elementary	English Language Arts	5	--	--	58.8	65.3	52.5
1924	North Clackamas SD 12	5451	Beatrice Morrow Cannady Elementary	English Language Arts	All Grades	--	--	52.5	54.5	49.8
1924	North Clackamas SD 12	65	Bilquist Elementary School	English Language Arts	3	40.0	46.4	36.2	28.6	30.3
1924	North Clackamas SD 12	65	Bilquist Elementary School	English Language Arts	4	51.7	55.3	28.6	36.5	29.4
1924	North Clackamas SD 12	65	Bilquist Elementary School	English Language Arts	5	71.8	62.1	36.8	36.4	36.1
1924	North Clackamas SD 12	65	Bilquist Elementary School	English Language Arts	All Grades	55.9	54.4	34.4	33.3	31.8
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	3	31.8	26.9	42.9	33.3	25.0
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	4	46.2	57.1	54.2	43.5	50.0
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	5	68.0	42.3	55.0	60.0	26.1
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	6	50.0	66.7	50.0	50.0	34.8
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	7	56.3	47.4	55.0	55.0	40.9
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	8	73.9	42.9	60.0	36.8	44.4
1924	North Clackamas SD 12	4475	Cascade Heights Public Charter School	English Language Arts	All Grades	54.4	46.7	52.7	46.2	37.0
1924	North Clackamas SD 12	85	Clackamas High School	English Language Arts	11	76.8	81.9	58.7	53.5	49.5
1924	North Clackamas SD 12	85	Clackamas High School	English Language Arts	All Grades	76.8	81.9	58.7	53.5	49.5
1924	North Clackamas SD 12	4226	Clackamas Middle College	English Language Arts	11	80.0	78.0	88.5	79.5	77.5
1924	North Clackamas SD 12	4226	Clackamas Middle College	English Language Arts	All Grades	80.0	78.0	88.5	79.5	77.5
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	3	*	20.0	50.0	60.0	70.6
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	4	53.8	30.8	72.2	61.5	*
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	5	*	55.6	70.6	56.3	16.7
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	6	41.2	54.5	44.8	48.3	59.3
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	7	43.3	51.9	58.3	44.7	48.4
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	8	62.3	41.5	58.0	61.4	39.2
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	11	67.1	69.9	43.3	56.5	45.6
1924	North Clackamas SD 12	4223	Clackamas Web Academy	English Language Arts	All Grades	59.8	54.0	53.9	54.9	45.5
1924	North Clackamas SD 12	4763	Happy Valley Elementary School	English Language Arts	3	66.2	59.7	55.6	51.2	45.0
1924	North Clackamas SD 12	4763	Happy Valley Elementary School	English Language Arts	4	73.6	70.4	59.0	63.3	60.5
1924	North Clackamas SD 12	4763	Happy Valley Elementary School	English Language Arts	5	64.2	86.3	70.9	52.5	67.1
1924	North Clackamas SD 12	4763	Happy Valley Elementary School	English Language Arts	All Grades	68.1	72.2	62.0	55.5	57.7
1924	North Clackamas SD 12	4715	Happy Valley Middle School	English Language Arts	6	71.5	69.2	49.7	50.2	56.0
1924	North Clackamas SD 12	4715	Happy Valley Middle School	English Language Arts	7	79.0	77.7	61.8	55.7	50.9
1924	North Clackamas SD 12	4715	Happy Valley Middle School	English Language Arts	8	72.9	69.6	56.9	48.4	47.0
1924	North Clackamas SD 12	4715	Happy Valley Middle School	English Language Arts	All Grades	74.3	72.3	55.7	51.6	51.3
1924	North Clackamas SD 12	4764	Lewelling Elementary School	English Language Arts	3	33.3	30.5	40.4	39.5	30.2
1924	North Clackamas SD 12	4764	Lewelling Elementary School	English Language Arts	4	51.6	30.0	30.0	17.4	28.3
1924	North Clackamas SD 12	4764	Lewelling Elementary School	English Language Arts	5	54.9	45.9	35.0	28.0	23.9
1924	North Clackamas SD 12	4764	Lewelling Elementary School	English Language Arts	All Grades	46.5	35.6	35.2	27.6	27.4
1924	North Clackamas SD 12	4765	Linwood Elementary School	English Language Arts	3	56.5	28.6	25.7	26.1	18.2
1924	North Clackamas SD 12	4765	Linwood Elementary School	English Language Arts	4	46.4	37.5	24.3	33.3	26.1
1924	North Clackamas SD 12	4765	Linwood Elementary School	English Language Arts	5	56.0	44.0	20.5	30.8	40.6
1924	North Clackamas SD 12	4765	Linwood Elementary School	English Language Arts	All Grades	52.6	37.1	23.4	30.5	27.3
1924	North Clackamas SD 12	4369	Milwaukie Academy of the Arts	English Language Arts	11	93.7	86.9	48.8	61.1	47.7
1924	North Clackamas SD 12	4369	Milwaukie Academy of the Arts	English Language Arts	All Grades	93.7	86.9	48.8	61.1	47.7
1924	North Clackamas SD 12	4005	Milwaukie El Puente Elementary School	English Language Arts	3	49.1	48.0	37.9	25.0	26.7
1924	North Clackamas SD 12	4005	Milwaukie El Puente Elementary School	English Language Arts	4	42.9	49.0	21.0	50.7	39.1
1924	North Clackamas SD 12	4005	Milwaukie El Puente Elementary School	English Language Arts	5	46.4	44.4	42.4	39.0	52.9
1924	North Clackamas SD 12	4005	Milwaukie El Puente Elementary School	English Language Arts	All Grades	46.8	47.6	34.0	38.5	40.1
1924	North Clackamas SD 12	86	Milwaukie High School	English Language Arts	11	63.2	55.4	36.8	22.8	23.7
1924	North Clackamas SD 12	86	Milwaukie High School	English Language Arts	All Grades	63.2	55.4	36.8	22.8	23.7
1924	North Clackamas SD 12	1264	Mount Scott Elementary School	English Language Arts	3	67.9	53.6	63.2	52.6	48.0
1924	North Clackamas SD 12	1264	Mount Scott Elementary School	English Language Arts	4	63.5	61.1	57.4	60.3	43.8
1924	North Clackamas SD 12	1264	Mount Scott Elementary School	English Language Arts	5	64.1	65.6	51.8	61.7	48.1
1924	North Clackamas SD 12	1264	Mount Scott Elementary School	English Language Arts	All Grades	64.9	60.3	57.5	58.1	46.8
1924	North Clackamas SD 12	4004	New Urban High School	English Language Arts	11	7.7	10.3	15.4	11.1	15.6
1924	North Clackamas SD 12	4004	New Urban High School	English Language Arts	All Grades	7.7	10.3	15.4	11.1	15.6
1924	North Clackamas SD 12	3342	Oak Grove Elementary	English Language Arts	3	37.5	46.6	26.0	54.5	31.6
1924	North Clackamas SD 12	3342	Oak Grove Elementary	English Language Arts	4	32.1	32.0	23.3	19.6	55.0
1924	North Clackamas SD 12	3342	Oak Grove Elementary	English Language Arts	5	50.0	32.8	28.2	38.9	25.9
1924	North Clackamas SD 12	3342	Oak Grove Elementary	English Language Arts	All Grades	39.1	37.3	26.1	36.6	36.4
1924	North Clackamas SD 12	4766	Oregon Trail Elementary School	English Language Arts	3	68.0	45.2	62.4	48.4	42.7
1924	North Clackamas SD 12	4766	Oregon Trail Elementary School	English Language Arts	4	48.1	66.3	48.9	52.8	49.3
1924	North Clackamas SD 12	4766	Oregon Trail Elementary School	English Language Arts	5	76.3	63.4	64.0	60.0	58.6
1924	North Clackamas SD 12	4766	Oregon Trail Elementary School	English Language Arts	All Grades	64.0	58.3	60.2	53.2	50.6
1924	North Clackamas SD 12	87	Putnam High School	English Language Arts	11	68.4	66.4	40.6	50.9	41.5
1924	North Clackamas SD 12	87	Putnam High School	English Language Arts	All Grades	68.4	66.4	40.6	50.9	41.5
1924	North Clackamas SD 12	76	Riverside Elementary School	English Language Arts	3	41.2	32.3	17.2	26.7	25.0
1924	North Clackamas SD 12	76	Riverside Elementary School	English Language Arts	4	45.9	37.5	43.6	27.4	29.4
1924	North Clackamas SD 12	76	Riverside Elementary School	English Language Arts	5	52.9	50.6	36.4	48.1	29.9
1924	North Clackamas SD 12	76	Riverside Elementary School	English Language Arts	All Grades	46.6	41.3	32.1	34.2	28.4
1924	North Clackamas SD 12	4767	Rock Creek Middle School	English Language Arts	6	60.3	52.1	43.1	42.1	39.5
1924	North Clackamas SD 12	4767	Rock Creek Middle School	English Language Arts	7	64.5	59.8	59.2	44.0	38.9
1924	North Clackamas SD 12	4767	Rock Creek Middle School	English Language Arts	8	55.0	51.6	45.0	50.9	33.6
1924	North Clackamas SD 12	4767	Rock Creek Middle School	English Language Arts	All Grades	60.1	54.4	49.3	45.7	37.4
1924	North Clackamas SD 12	84	Rowe Middle School	English Language Arts	6	45.8	44.3	24.0	32.7	40.9
1924	North Clackamas SD 12	84	Rowe Middle School	English Language Arts	7	50.2	44.9	26.0	22.5	31.2
1924	North Clackamas SD 12	84	Rowe Middle School	English Language Arts	8	45.5	42.4	21.7	16.9	24.5
1924	North Clackamas SD 12	84	Rowe Middle School	English Language Arts	All Grades	47.2	43.9	23.9	24.0	32.0
1924	North Clackamas SD 12	4713	Scouters Mountain Elementary	English Language Arts	3	66.7	54.2	61.3	72.6	67.4
1924	North Clackamas SD 12	4713	Scouters Mountain Elementary	English Language Arts	4	68.6	66.7	61.0	68.4	76.9
1924	North Clackamas SD 12	4713	Scouters Mountain Elementary	English Language Arts	5	80.2	68.8	64.2	60.2	66.7
1924	North Clackamas SD 12	4713	Scouters Mountain Elementary	English Language Arts	All Grades	71.7	63.1	62.1	66.7	70.0
1924	North Clackamas SD 12	2733	Sojourner School	English Language Arts	3	62.5	75.0	47.8	62.5	45.8
1924	North Clackamas SD 12	2733	Sojourner School	English Language Arts	4	61.5	75.0	76.0	56.0	66.7
1924	North Clackamas SD 12	2733	Sojourner School	English Language Arts	5	63.6	71.4	63.2	75.0	66.7
1924	North Clackamas SD 12	2733	Sojourner School	English Language Arts	All Grades	62.5	74.0	62.7	64.4	59.7
1924	North Clackamas SD 12	3198	Spring Mountain Elementary School	English Language Arts	3	73.9	73.0	62.3	62.3	70.2
1924	North Clackamas SD 12	3198	Spring Mountain Elementary School	English Language Arts	4	58.3	66.3	62.7	68.5	53.2
1924	North Clackamas SD 12	3198	Spring Mountain Elementary School	English Language Arts	5	68.1	61.5	40.0	49.1	57.4
1924	North Clackamas SD 12	3198	Spring Mountain Elementary School	English Language Arts	All Grades	66.7	66.8	53.8	60.0	60.1
1924	North Clackamas SD 12	78	Sunnyside Elementary School	English Language Arts	3	43.8	40.0	40.3	45.5	42.2
1924	North Clackamas SD 12	78	Sunnyside Elementary School	English Language Arts	4	46.9	49.6	44.7	46.9	48.7
1924	North Clackamas SD 12	78	Sunnyside Elementary School	English Language Arts	5	53.7	59.5	41.9	46.1	47.6
1924	North Clackamas SD 12	78	Sunnyside Elementary School	English Language Arts	All Grades	48.2	49.4	42.5	46.1	46.3
1924	North Clackamas SD 12	4714	Verne A Duncan Elementary School	English Language Arts	3	49.5	50.0	43.4	43.4	25.7
1924	North Clackamas SD 12	4714	Verne A Duncan Elementary School	English Language Arts	4	57.5	50.5	51.9	52.2	51.6
1924	North Clackamas SD 12	4714	Verne A Duncan Elementary School	English Language Arts	5	60.2	51.3	44.0	55.6	46.6
1924	North Clackamas SD 12	4714	Verne A Duncan Elementary School	English Language Arts	All Grades	55.8	50.7	45.8	50.6	41.1
1924	North Clackamas SD 12	79	View Acres Elementary School	English Language Arts	3	52.7	51.7	38.3	57.4	58.0
1924	North Clackamas SD 12	79	View Acres Elementary School	English Language Arts	4	50.0	46.2	32.7	32.2	52.6
1924	North Clackamas SD 12	79	View Acres Elementary School	English Language Arts	5	52.7	63.3	63.2	56.4	60.0
1924	North Clackamas SD 12	79	View Acres Elementary School	English Language Arts	All Grades	51.6	55.0	46.3	48.2	56.8
1924	North Clackamas SD 12	72	Whitcomb Elementary School	English Language Arts	3	19.4	10.5	8.2	15.9	15.3
1924	North Clackamas SD 12	72	Whitcomb Elementary School	English Language Arts	4	24.2	21.2	18.6	12.2	14.3
1924	North Clackamas SD 12	72	Whitcomb Elementary School	English Language Arts	5	37.8	32.3	21.4	33.3	21.0
1924	North Clackamas SD 12	72	Whitcomb Elementary School	English Language Arts	All Grades	27.0	23.1	14.6	18.6	17.1
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	3	50.0	54.2	31.3	47.8	41.7
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	4	45.2	46.7	37.5	18.8	45.8
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	5	34.4	42.9	47.4	50.0	31.8
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	6	28.0	58.1	54.5	56.3	50.0
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	7	54.5	42.9	72.7	48.1	45.0
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	8	70.0	71.4	33.3	14.3	47.6
1996	North Douglas SD 22	296	North Douglas Elementary School	English Language Arts	All Grades	45.8	53.7	45.1	41.2	43.5
1996	North Douglas SD 22	297	North Douglas High School	English Language Arts	11	84.2	82.6	52.0	42.9	56.5
1996	North Douglas SD 22	297	North Douglas High School	English Language Arts	All Grades	84.2	82.6	52.0	42.9	56.5
2061	North Lake SD 14	1289	North Lake School	English Language Arts	3	41.2	35.7	35.3	35.7	28.6
2061	North Lake SD 14	1289	North Lake School	English Language Arts	4	28.6	41.2	42.9	35.7	18.8
2061	North Lake SD 14	1289	North Lake School	English Language Arts	5	36.8	33.3	33.3	50.0	40.0
2061	North Lake SD 14	1289	North Lake School	English Language Arts	6	65.0	37.5	29.4	58.3	38.5
2061	North Lake SD 14	1289	North Lake School	English Language Arts	7	35.3	45.0	50.0	25.0	33.3
2061	North Lake SD 14	1289	North Lake School	English Language Arts	8	38.1	27.3	31.8	50.0	11.1
