District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2243	Beaverton SD 48J	5506	FLEX Online School	Mathematics	8	--	--	34.0	16.1	28.9
2243	Beaverton SD 48J	5506	FLEX Online School	Mathematics	11	--	--	42.3	26.3	26.0
2243	Beaverton SD 48J	5506	FLEX Online School	Mathematics	All Grades	--	--	50.0	37.8	33.5
2243	Beaverton SD 48J	1157	Greenway Elementary School	Mathematics	3	34.5	32.7	37.5	44.9	27.5
2243	Beaverton SD 48J	1157	Greenway Elementary School	Mathematics	4	33.3	29.4	17.3	20.0	36.0
2243	Beaverton SD 48J	1157	Greenway Elementary School	Mathematics	5	35.0	31.5	28.9	20.8	33.3
2243	Beaverton SD 48J	1157	Greenway Elementary School	Mathematics	All Grades	34.3	31.3	26.4	29.9	32.6
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	Mathematics	3	41.5	57.0	28.4	41.3	36.8
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	Mathematics	4	63.0	56.5	53.7	27.9	44.2
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	Mathematics	5	37.1	30.4	32.0	31.3	23.5
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	Mathematics	All Grades	46.7	48.4	38.2	33.8	35.1
2243	Beaverton SD 48J	1184	Highland Park Middle School	Mathematics	6	51.6	48.0	37.0	26.3	47.5
2243	Beaverton SD 48J	1184	Highland Park Middle School	Mathematics	7	49.1	51.7	35.3	33.5	38.8
2243	Beaverton SD 48J	1184	Highland Park Middle School	Mathematics	8	50.6	47.5	31.6	23.3	25.7
2243	Beaverton SD 48J	1184	Highland Park Middle School	Mathematics	All Grades	50.5	49.1	34.6	27.8	37.5
2243	Beaverton SD 48J	1165	Hiteon Elementary School	Mathematics	3	78.8	68.9	49.2	68.8	51.9
2243	Beaverton SD 48J	1165	Hiteon Elementary School	Mathematics	4	74.3	70.8	71.4	75.9	72.1
2243	Beaverton SD 48J	1165	Hiteon Elementary School	Mathematics	5	49.5	64.9	34.4	64.7	45.2
2243	Beaverton SD 48J	1165	Hiteon Elementary School	Mathematics	All Grades	67.4	68.1	51.0	69.1	57.7
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	3	84.6	82.7	87.8	90.2	94.2
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	4	73.1	73.1	91.8	92.0	94.0
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	5	88.9	68.0	> 95.0%	82.4	89.8
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	6	62.5	88.5	89.7	85.7	80.0
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	7	--	60.0	85.7	69.6	69.2
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	8	--	--	*	64.3	73.7
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	Mathematics	All Grades	79.8	77.1	89.5	84.2	88.0
2243	Beaverton SD 48J	4474	International School of Beaverton	Mathematics	6	81.1	75.9	65.8	72.3	68.3
2243	Beaverton SD 48J	4474	International School of Beaverton	Mathematics	7	71.5	75.2	77.3	66.7	69.3
2243	Beaverton SD 48J	4474	International School of Beaverton	Mathematics	8	71.3	76.9	72.0	66.7	61.8
2243	Beaverton SD 48J	4474	International School of Beaverton	Mathematics	11	73.3	84.5	67.1	65.7	57.1
2243	Beaverton SD 48J	4474	International School of Beaverton	Mathematics	All Grades	74.4	77.1	71.0	67.9	65.0
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	Mathematics	3	> 95.0%	> 95.0%	79.8	86.1	81.7
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	Mathematics	4	88.8	92.5	73.0	77.8	76.6
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	Mathematics	5	79.3	84.6	80.9	67.2	71.1
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	Mathematics	All Grades	88.6	90.7	77.8	76.4	76.6
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	Mathematics	3	44.2	46.7	21.9	26.1	21.9
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	Mathematics	4	33.6	31.4	13.6	16.1	22.5
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	Mathematics	5	35.6	31.2	27.3	11.3	15.2
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	Mathematics	All Grades	37.7	35.3	21.1	18.3	20.0
2243	Beaverton SD 48J	1168	McKay Elementary School	Mathematics	3	44.7	37.0	45.0	39.5	27.3
2243	Beaverton SD 48J	1168	McKay Elementary School	Mathematics	4	36.8	51.4	22.9	37.5	38.1
2243	Beaverton SD 48J	1168	McKay Elementary School	Mathematics	5	32.8	20.6	12.9	31.3	34.9
2243	Beaverton SD 48J	1168	McKay Elementary School	Mathematics	All Grades	37.2	33.8	28.3	36.4	33.9
2243	Beaverton SD 48J	1169	McKinley Elementary School	Mathematics	3	46.6	45.0	22.9	20.7	25.7
2243	Beaverton SD 48J	1169	McKinley Elementary School	Mathematics	4	39.4	39.1	26.0	22.5	25.3
2243	Beaverton SD 48J	1169	McKinley Elementary School	Mathematics	5	22.5	14.0	11.1	14.9	15.9
2243	Beaverton SD 48J	1169	McKinley Elementary School	Mathematics	All Grades	36.2	32.6	21.2	19.2	22.7
2243	Beaverton SD 48J	1182	Meadow Park Middle School	Mathematics	6	45.0	44.9	22.7	21.9	18.6
2243	Beaverton SD 48J	1182	Meadow Park Middle School	Mathematics	7	53.9	52.6	27.7	24.8	20.3
2243	Beaverton SD 48J	1182	Meadow Park Middle School	Mathematics	8	42.9	47.6	23.5	24.3	18.8
2243	Beaverton SD 48J	1182	Meadow Park Middle School	Mathematics	All Grades	47.5	48.1	24.7	23.7	19.2
2243	Beaverton SD 48J	1170	Montclair Elementary School	Mathematics	3	84.9	79.3	63.6	72.2	74.3
2243	Beaverton SD 48J	1170	Montclair Elementary School	Mathematics	4	57.9	72.7	42.9	53.3	57.1
2243	Beaverton SD 48J	1170	Montclair Elementary School	Mathematics	5	62.1	39.6	43.5	32.3	41.5
2243	Beaverton SD 48J	1170	Montclair Elementary School	Mathematics	All Grades	67.9	63.9	50.4	56.2	56.8
2243	Beaverton SD 48J	1183	Mountain View Middle School	Mathematics	6	34.4	21.2	13.7	16.9	14.2
2243	Beaverton SD 48J	1183	Mountain View Middle School	Mathematics	7	33.2	40.3	15.0	21.6	17.4
2243	Beaverton SD 48J	1183	Mountain View Middle School	Mathematics	8	34.6	30.8	8.3	10.2	15.3
2243	Beaverton SD 48J	1183	Mountain View Middle School	Mathematics	All Grades	34.0	30.4	12.4	16.5	15.6
2243	Beaverton SD 48J	5381	Mountainside High School	Mathematics	11	--	61.6	55.8	42.9	30.1
2243	Beaverton SD 48J	5381	Mountainside High School	Mathematics	All Grades	--	61.6	55.8	42.9	30.1
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	Mathematics	3	74.0	70.3	41.0	52.8	44.4
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	Mathematics	4	67.3	62.1	59.6	54.8	63.4
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	Mathematics	5	58.8	53.6	48.2	65.4	63.0
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	Mathematics	All Grades	67.2	61.4	50.6	58.2	58.0
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	Mathematics	3	73.3	73.9	71.4	66.7	64.8
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	Mathematics	4	78.4	65.5	59.2	72.5	54.7
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	Mathematics	5	71.1	72.4	51.8	53.8	58.1
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	Mathematics	All Grades	74.2	70.7	60.8	64.3	59.2
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	Mathematics	3	76.3	61.1	55.3	63.0	50.0
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	Mathematics	4	43.9	52.4	27.9	39.0	44.9
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	Mathematics	5	48.2	54.5	35.4	22.4	33.3
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	Mathematics	All Grades	54.1	49.7	42.9	42.3	42.6
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	Mathematics	3	64.3	62.9	46.4	34.8	37.7
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	Mathematics	4	67.7	65.2	39.2	46.3	37.8
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	Mathematics	5	35.7	39.3	44.2	42.0	29.6
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	Mathematics	All Grades	56.9	56.1	43.3	41.3	34.9
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	Mathematics	3	75.0	67.9	47.5	70.2	56.1
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	Mathematics	4	62.3	76.1	53.2	57.6	64.1
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	Mathematics	5	72.4	67.6	57.1	56.5	64.7
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	Mathematics	All Grades	69.7	70.7	52.7	60.9	61.9
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	Mathematics	3	63.9	71.7	59.1	69.8	65.2
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	Mathematics	4	75.0	62.9	39.0	40.0	63.9
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	Mathematics	5	58.9	69.4	62.7	43.0	51.4
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	Mathematics	All Grades	66.3	68.2	52.9	50.2	60.0
2243	Beaverton SD 48J	5382	Sato Elementary School	Mathematics	3	81.9	86.4	75.0	73.2	67.4
2243	Beaverton SD 48J	5382	Sato Elementary School	Mathematics	4	78.6	83.5	66.1	80.5	77.0
2243	Beaverton SD 48J	5382	Sato Elementary School	Mathematics	5	70.8	76.5	71.3	68.9	77.0
2243	Beaverton SD 48J	5382	Sato Elementary School	Mathematics	All Grades	77.6	82.1	70.9	74.2	73.9
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	Mathematics	3	81.3	82.8	62.4	75.0	69.4
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	Mathematics	4	79.3	67.9	70.8	80.9	71.2
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	Mathematics	5	73.5	67.3	66.7	64.4	75.7
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	Mathematics	All Grades	77.5	72.5	66.4	73.7	72.1
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	Mathematics	3	65.9	67.8	70.9	68.2	58.2
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	Mathematics	4	80.5	73.0	47.6	58.3	45.1
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	Mathematics	5	56.4	69.2	49.3	59.3	68.8
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	Mathematics	All Grades	67.0	70.0	55.9	61.4	57.7
2243	Beaverton SD 48J	2783	Southridge High School	Mathematics	11	58.5	40.2	30.2	22.3	14.6
2243	Beaverton SD 48J	2783	Southridge High School	Mathematics	All Grades	58.5	40.2	30.2	22.3	14.6
2243	Beaverton SD 48J	4712	Springville Elementary School	Mathematics	3	75.5	84.5	78.6	74.2	74.1
2243	Beaverton SD 48J	4712	Springville Elementary School	Mathematics	4	76.1	73.3	74.1	80.3	77.7
2243	Beaverton SD 48J	4712	Springville Elementary School	Mathematics	5	71.7	69.0	68.6	63.4	62.2
2243	Beaverton SD 48J	4712	Springville Elementary School	Mathematics	All Grades	71.3	73.2	66.7	68.6	71.5
2243	Beaverton SD 48J	2782	Stoller Middle School	Mathematics	6	78.3	76.0	66.5	75.2	68.7
2243	Beaverton SD 48J	2782	Stoller Middle School	Mathematics	7	77.3	76.6	71.5	64.8	69.5
2243	Beaverton SD 48J	2782	Stoller Middle School	Mathematics	8	83.7	68.3	68.8	77.7	66.0
2243	Beaverton SD 48J	2782	Stoller Middle School	Mathematics	All Grades	79.8	73.7	68.9	72.6	68.1
2243	Beaverton SD 48J	1188	Sunset High School	Mathematics	11	46.4	31.8	32.7	41.2	36.4
2243	Beaverton SD 48J	1188	Sunset High School	Mathematics	All Grades	46.4	31.8	32.7	41.2	36.4
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	Mathematics	3	76.3	64.5	60.4	75.4	81.3
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	Mathematics	4	70.6	73.2	62.8	42.6	63.9
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	Mathematics	5	49.4	53.1	45.8	47.6	37.3
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	Mathematics	All Grades	63.5	64.1	56.1	56.8	58.3
2243	Beaverton SD 48J	5652	Tumwater Middle School	Mathematics	6	--	--	62.7	64.7	65.3
2243	Beaverton SD 48J	5652	Tumwater Middle School	Mathematics	7	--	--	70.7	61.0	63.2
2243	Beaverton SD 48J	5652	Tumwater Middle School	Mathematics	8	--	--	54.5	52.8	44.1
2243	Beaverton SD 48J	5652	Tumwater Middle School	Mathematics	All Grades	--	--	63.7	59.5	56.9
2243	Beaverton SD 48J	1177	Vose Elementary School	Mathematics	3	58.0	50.5	32.7	39.2	39.0
2243	Beaverton SD 48J	1177	Vose Elementary School	Mathematics	4	33.7	43.6	21.5	23.0	25.2
2243	Beaverton SD 48J	1177	Vose Elementary School	Mathematics	5	38.5	46.1	29.8	34.2	31.2
2243	Beaverton SD 48J	1177	Vose Elementary School	Mathematics	All Grades	43.8	46.7	27.9	32.5	31.4
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	Mathematics	3	82.4	75.5	71.4	70.6	62.5
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	Mathematics	4	68.9	75.4	58.7	72.7	68.0
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	Mathematics	5	70.5	60.4	53.8	45.7	46.8
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	Mathematics	All Grades	74.7	71.2	61.4	63.1	59.3
2243	Beaverton SD 48J	1320	Westview High School	Mathematics	11	30.2	38.6	33.3	30.1	25.6
2243	Beaverton SD 48J	1320	Westview High School	Mathematics	All Grades	30.2	38.6	33.3	30.1	25.6
2243	Beaverton SD 48J	1185	Whitford Middle School	Mathematics	6	39.8	39.8	25.2	31.7	37.3
2243	Beaverton SD 48J	1185	Whitford Middle School	Mathematics	7	47.0	45.6	41.9	26.2	36.0
2243	Beaverton SD 48J	1185	Whitford Middle School	Mathematics	8	49.5	52.0	27.8	33.5	23.6
2243	Beaverton SD 48J	1185	Whitford Middle School	Mathematics	All Grades	45.5	45.8	31.8	30.5	32.5
2243	Beaverton SD 48J	1179	William Walker Elementary School	Mathematics	3	28.4	27.8	29.2	22.8	12.8
2243	Beaverton SD 48J	1179	William Walker Elementary School	Mathematics	4	24.3	28.8	23.0	23.9	11.8
2243	Beaverton SD 48J	1179	William Walker Elementary School	Mathematics	5	28.8	27.1	12.3	22.5	25.0
2243	Beaverton SD 48J	1179	William Walker Elementary School	Mathematics	All Grades	27.1	27.9	21.7	23.0	16.4
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	Mathematics	3	70.4	51.9	76.2	60.0	83.3
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	Mathematics	4	52.0	36.7	41.7	40.9	30.0
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	Mathematics	5	36.7	38.5	47.8	36.0	47.6
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	Mathematics	All Grades	52.4	42.2	54.4	45.8	55.4
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	Mathematics	3	43.6	43.4	26.3	35.6	29.6
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	Mathematics	4	51.1	36.1	32.1	22.7	34.5
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	Mathematics	5	47.4	43.0	23.5	34.2	17.8
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	Mathematics	All Grades	47.2	40.6	27.2	31.1	27.6
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	3	82.4	87.5	58.3	47.8	57.1
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	4	52.6	52.2	32.0	37.5	45.0
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	5	47.4	26.1	34.8	33.3	33.3
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	6	52.6	50.0	50.0	48.1	45.8
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	7	*	42.1	56.5	40.7	50.0
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	8	42.1	66.7	47.4	43.5	39.1
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	Mathematics	All Grades	53.9	54.3	46.4	41.9	45.2
1976	Bend-LaPine Administrative SD 1	251	Bend Senior High School	Mathematics	11	24.1	< 5.0%	14.4	12.3	30.4
1976	Bend-LaPine Administrative SD 1	251	Bend Senior High School	Mathematics	All Grades	24.1	< 5.0%	14.4	12.3	30.4
1976	Bend-LaPine Administrative SD 1	1338	Bend Tech Academy	Mathematics	11	< 5.0%	< 5.0%	*	*	10.0
1976	Bend-LaPine Administrative SD 1	1338	Bend Tech Academy	Mathematics	All Grades	< 5.0%	< 5.0%	*	*	10.0
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	Mathematics	3	76.8	87.9	65.6	62.3	67.6
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	Mathematics	4	48.7	66.7	53.0	61.0	45.6
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	Mathematics	5	60.0	68.1	48.3	53.2	43.6
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	Mathematics	All Grades	62.8	74.7	55.6	58.9	53.3
1976	Bend-LaPine Administrative SD 1	5650	Caldera High School	Mathematics	11	--	--	--	13.7	14.8
1976	Bend-LaPine Administrative SD 1	5650	Caldera High School	Mathematics	All Grades	--	--	--	13.7	14.8
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	Mathematics	6	50.8	45.6	58.0	51.1	59.1
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	Mathematics	7	53.2	56.4	61.1	57.3	59.2
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	Mathematics	8	63.0	43.8	50.3	43.9	51.6
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	Mathematics	All Grades	55.3	48.2	56.5	50.6	56.8
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	Mathematics	3	42.9	--	27.8	13.0	25.0
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	Mathematics	4	--	--	13.3	16.7	9.5
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	Mathematics	5	--	--	12.5	11.8	5.3
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	Mathematics	6	--	--	*	< 5.0%	*
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	Mathematics	All Grades	42.9	--	17.0	11.6	13.7
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	Mathematics	3	74.2	65.5	61.1	42.9	53.4
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	Mathematics	4	43.0	51.1	42.1	57.7	38.2
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	Mathematics	5	41.1	42.2	32.6	12.3	26.8
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	Mathematics	All Grades	51.9	52.3	44.5	38.5	38.0
1976	Bend-LaPine Administrative SD 1	4129	Ensworth Elementary School	Mathematics	3	65.4	57.1	41.7	29.2	17.4
1976	Bend-LaPine Administrative SD 1	4129	Ensworth Elementary School	Mathematics	4	30.0	53.6	7.7	16.0	17.4
1976	Bend-LaPine Administrative SD 1	4129	Ensworth Elementary School	Mathematics	5	41.9	31.0	30.4	7.7	20.0
1976	Bend-LaPine Administrative SD 1	4129	Ensworth Elementary School	Mathematics	All Grades	44.8	48.5	30.0	19.4	18.3
1976	Bend-LaPine Administrative SD 1	1309	High Desert Middle School	Mathematics	6	35.8	38.2	39.0	37.7	26.9
1976	Bend-LaPine Administrative SD 1	1309	High Desert Middle School	Mathematics	7	39.2	32.0	26.2	37.7	33.3
1976	Bend-LaPine Administrative SD 1	1309	High Desert Middle School	Mathematics	8	26.5	30.6	23.4	16.8	19.2
1976	Bend-LaPine Administrative SD 1	1309	High Desert Middle School	Mathematics	All Grades	34.2	33.9	30.0	32.0	26.7
1976	Bend-LaPine Administrative SD 1	3218	High Lakes Elementary School	Mathematics	3	81.4	83.2	85.0	77.2	86.7
1976	Bend-LaPine Administrative SD 1	3218	High Lakes Elementary School	Mathematics	4	66.4	69.2	66.7	70.1	62.2
1976	Bend-LaPine Administrative SD 1	3218	High Lakes Elementary School	Mathematics	5	72.3	65.9	54.8	55.2	56.8
1976	Bend-LaPine Administrative SD 1	3218	High Lakes Elementary School	Mathematics	All Grades	72.5	72.8	68.0	66.7	68.9
1976	Bend-LaPine Administrative SD 1	3219	Highland School at Kenwood Elementary School	Mathematics	3	84.7	84.1	88.9	80.6	62.1
1976	Bend-LaPine Administrative SD 1	3219	Highland School at Kenwood Elementary School	Mathematics	4	93.0	85.0	79.6	81.1	88.1
1976	Bend-LaPine Administrative SD 1	3219	Highland School at Kenwood Elementary School	Mathematics	5	92.3	90.0	73.8	83.0	68.6
1976	Bend-LaPine Administrative SD 1	3219	Highland School at Kenwood Elementary School	Mathematics	All Grades	89.9	86.3	81.3	81.5	73.2
1976	Bend-LaPine Administrative SD 1	246	Juniper Elementary School	Mathematics	3	63.8	61.5	46.0	47.8	54.4
1976	Bend-LaPine Administrative SD 1	246	Juniper Elementary School	Mathematics	4	60.2	74.5	66.7	54.4	54.8
1976	Bend-LaPine Administrative SD 1	246	Juniper Elementary School	Mathematics	5	57.3	55.4	45.1	51.3	50.0
1976	Bend-LaPine Administrative SD 1	246	Juniper Elementary School	Mathematics	All Grades	59.8	64.1	52.9	51.6	53.0
1976	Bend-LaPine Administrative SD 1	245	LaPine Elementary School	Mathematics	3	41.8	37.0	22.4	17.5	28.8
1976	Bend-LaPine Administrative SD 1	245	LaPine Elementary School	Mathematics	4	21.1	27.0	15.7	10.5	14.5
1976	Bend-LaPine Administrative SD 1	245	LaPine Elementary School	Mathematics	5	39.5	32.0	9.8	24.0	13.0
1976	Bend-LaPine Administrative SD 1	245	LaPine Elementary School	Mathematics	All Grades	34.2	31.3	15.9	17.1	19.8
1976	Bend-LaPine Administrative SD 1	1310	LaPine Middle School	Mathematics	6	17.2	15.2	21.8	9.6	12.7
1976	Bend-LaPine Administrative SD 1	1310	LaPine Middle School	Mathematics	7	15.0	19.6	10.8	19.6	12.9
1976	Bend-LaPine Administrative SD 1	1310	LaPine Middle School	Mathematics	8	23.0	13.7	11.4	15.9	< 5.0%
1976	Bend-LaPine Administrative SD 1	1310	LaPine Middle School	Mathematics	All Grades	18.6	16.3	13.8	14.5	9.0
1976	Bend-LaPine Administrative SD 1	253	LaPine Senior High School	Mathematics	11	*	12.3	19.0	10.2	9.5
1976	Bend-LaPine Administrative SD 1	253	LaPine Senior High School	Mathematics	All Grades	*	12.3	19.0	10.2	9.5
1976	Bend-LaPine Administrative SD 1	1317	Lava Ridge Elementary School	Mathematics	3	67.0	74.7	44.3	46.2	45.2
1976	Bend-LaPine Administrative SD 1	1317	Lava Ridge Elementary School	Mathematics	4	46.7	65.0	67.7	56.5	67.7
1976	Bend-LaPine Administrative SD 1	1317	Lava Ridge Elementary School	Mathematics	5	55.1	49.5	31.4	51.6	27.5
1976	Bend-LaPine Administrative SD 1	1317	Lava Ridge Elementary School	Mathematics	All Grades	56.8	63.2	45.9	51.5	46.4
1976	Bend-LaPine Administrative SD 1	252	Mountain View Senior High School	Mathematics	11	23.1	25.9	37.6	31.0	23.8
1976	Bend-LaPine Administrative SD 1	252	Mountain View Senior High School	Mathematics	All Grades	23.1	25.9	37.6	31.0	23.8
1976	Bend-LaPine Administrative SD 1	5452	North Star Elementary	Mathematics	3	--	--	55.3	57.1	59.5
